Date,Temperature,Target,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7
1981-03-02,18.6,1,0.7923335252542457,1.8006044485749917,1.408193526333228,1.5566806749137785,2.466623932822559,1.630622430784697,1.8277980652315693
1981-03-03,17.0,1,1.799015935682551,1.4074957048621648,1.555654843144934,2.4664200079116583,1.6306032876497534,1.8273346661571979,1.4343145093915597
1981-03-04,16.0,1,1.4061642633202853,1.554911483754475,2.4649996301504533,1.6304433235352283,1.8273140276904138,1.4339101954121964,1.188387286991554
1981-03-05,13.3,1,1.5534836404561352,2.4639754535903866,1.6293855015507872,1.8271437198590945,1.433892547609093,1.1880199011965709,0.5243837865115386
1981-03-06,14.3,1,2.461953132793874,1.6286193732006302,1.8260005906330619,1.4337429272113622,1.1880041225582676,0.5241161068143819,0.7703110089115444
1981-03-07,11.4,1,1.62714332902406,1.8251737450570438,1.4327704124685126,1.1878674318065299,0.5241053749210394,0.7700064010300075,0.05712206395152759
1981-03-08,16.3,1,1.823569165205193,1.4320650013442169,1.1870015511156693,0.5240035942134824,0.7699937999718647,0.05692454780469311,1.2621654537115559
1981-03-09,16.1,1,1.4307174928429272,1.1863720365237003,0.5234256254629932,0.7698790896183149,0.056917367324471085,1.2617869894612588,1.2129800092315548
1981-03-10,11.8,1,1.1851851976165113,0.5230010315083056,0.7691944868158364,0.05684015294430066,1.2617706500735153,1.2126089306181338,0.15549295291152998
1981-03-11,12.2,1,0.5222480005051883,0.7686939963288222,0.056464788892591274,1.2616300804279796,1.2125929650633505,0.15528066549094344,0.25386384187153194
1981-03-12,14.7,1,0.7677802957316042,0.05618439834932394,1.2607322095215225,1.2124549813470133,0.15527273734480132,0.25363678317719335,0.8686818978715463
1981-03-13,11.8,1,0.05573663957499788,1.2600799259698554,1.2115784372509542,0.15519035110623372,0.2536281073651311,0.8683625187162574,0.15549295291152998
1981-03-14,11.3,0,1.2588448861844361,1.2109413330057524,0.1547723334337286,0.2535405492681663,0.8683491699921945,0.15528066549094344,0.0325293417115271
1981-03-15,10.6,1,1.2097384271391531,0.15446158427753068,0.2530798779748655,0.8682292877802474,0.15527273734480132,0.03233551838313064,-0.1396197139684772
1981-03-16,11.7,1,0.15394955766556434,0.252738770205737,0.8675020313569732,0.15519035110623372,0.03232852481938864,-0.13978768756780754,0.13090023067152906
1981-03-17,14.2,1,0.2521624757561304,0.8669711822570285,0.1547723334337286,0.03225260340381751,-0.13979337271618936,0.13069163606938053,0.7457182866715434
1981-03-18,11.2,1,0.8659932138221703,0.15446158427753068,0.03188790275730705,-0.13986024337956546,0.13068389483971843,0.7454173716084446,0.007936619471526173
1981-03-19,16.9,1,0.15394955766556434,0.03161510186727237,-0.14015030018968339,0.13060280156575013,0.7454049574667818,0.0077464889615677275,1.4097217871515588
1981-03-20,16.7,0,0.03118341005235637,-0.14036997350708952,0.13019544729844393,0.7452915400778313,0.007739682314305756,1.4093211659906335,1.3605363426715578
1981-03-21,8.1,0,-0.14068919660613508,0.12989228779547868,0.7446176006805516,0.007665053863333917,1.40930370510401,1.3601431071475085,-0.7544377699684915
1981-03-22,8.0,0,0.1293963281429224,0.7441246998467702,0.007311016622022392,1.4091553776708787,1.3601260200938452,-0.7545134231068716,-0.7790304922084921
1981-03-23,8.8,1,0.7432270662089623,0.007045805385220361,1.408193526333228,1.3599802785899122,-0.7545144353432527,-0.779102452528434,-0.5822887142884873
1981-03-24,13.4,0,0.0066301805297144245,1.4074957048621648,1.3590397540626593,-0.7545489818916465,-0.7791032778483352,-0.5823902171559334,0.5489765087515391
1981-03-25,10.9,1,1.4061642633202853,1.3583571118980617,-0.754572453571791,-0.7791365314321297,-0.5823925378076747,0.5487051362359443,-0.0658415472484753
1981-03-26,13.4,0,1.357057804275002,-0.754602385558381,-0.7791493397070753,-0.5824361351082635,0.5486942174261218,-0.0660205993031197,0.5489765087515391
1981-03-27,11.0,1,-0.7545199346721749,-0.7791716820404326,-0.5825342506248007,0.5485911437539656,-0.06602684520094158,0.5487051362359443,-0.0412488250084748
1981-03-28,15.0,1,-0.7790731641948164,-0.5826173101840192,0.5480025115982774,-0.06609759475811555,0.5486942174261218,-0.041431569881557224,0.9424600645915482
1981-03-29,15.7,1,-0.5826473280136836,0.5475703279903572,-0.06641964178383027,0.5485911437539656,-0.041438002695859136,0.9421296069809453,1.114609120271552
1981-03-30,14.5,1,0.5468012300278298,-0.06666208406093437,0.5480025115982774,-0.041510045217632394,0.9421156975074423,1.114252812931883,0.8194964533915453
1981-03-31,15.8,1,-0.0670295080382101,0.5475703279903572,-0.04184275564854605,0.9419919364016973,1.11423759504302,0.8191844598731324,1.1392018425115529
1981-04-01,16.7,1,0.5468012300278298,-0.04209278757888279,0.9412326897628263,1.1141047831850799,0.8191714849820295,1.1388418423534459,1.3605363426715578
1981-04-02,16.8,1,-0.042476278515568594,0.9406790717031837,1.1132708927098163,0.8190541886992811,1.1388264375481028,1.3601431071475085,1.3851290649115586
1981-04-03,17.5,1,0.9396529023900952,1.1126641470775451,0.8183482590864047,1.1386923327255634,1.3601260200938452,1.3847321365690715,1.5572781205915627
1981-04-04,17.1,1,1.1115255090485863,0.8178325892929253,1.137847778845101,1.3599802785899122,1.384714862598928,1.5568553425200093,1.4589072316315606
1981-04-05,18.1,1,0.8168867547768872,1.1372334435595972,1.3590397540626593,1.384567828130396,1.5568367601345057,1.4584992248337594,1.7048344540315663
1981-04-06,16.6,0,1.136078738571228,1.3583571118980617,1.383616640197944,1.5566806749137785,1.4584813901141758,1.704389519049385,1.3359436204315578
1981-04-07,10.0,1,1.357057804275002,1.3829264083801138,1.555654843144934,1.458330476751846,1.704369815165001,1.3355540777259465,-0.2871760474084806
1981-04-08,14.9,1,1.3816110337976442,1.554911483754475,1.4573472986037972,1.7042059721566782,1.3355371775887632,-0.28732186409718286,0.9178673423515477
1981-04-09,15.9,1,1.5534836404561352,1.456634297826269,1.7031161599566402,1.3353927290494296,-0.2873264277466845,0.9175405775593828,1.1637945647515535
1981-04-10,13.0,0,1.4552707223655692,1.7023272626467856,1.3344628679273756,-0.28738554062246485,0.9175268550023598,1.1634308717750084,0.4506056197915367
1981-04-11,7.6,1,1.700803017591985,1.3337878154160105,-0.28761161700138915,0.9174043868612142,1.1634152800531852,0.450349018549694,-0.8774013811684944
1981-04-12,11.5,1,1.3325045747523612,-0.2877857523993994,0.9166558036275421,1.1632798822660466,0.45033884740579155,-0.8774585702146844,0.08171478619152807
1981-04-13,13.5,1,-0.2880085737419846,0.9161097752211321,1.162424664980385,0.4502409455920325,-0.8774586478686653,0.08151357722625559,0.5735692309915396
1981-04-14,13.0,1,0.9150996728674538,1.1618027400416486,0.4496949670571401,-0.8774867295940627,0.08150620982955353,0.5732941656575068,0.4506056197915367
1981-04-15,13.3,1,1.1606319680938697,0.44929314206215043,-0.8774568842482127,0.08142770248478383,0.5732830599312042,0.450349018549694,0.5243837865115386
1981-04-16,12.1,1,0.44858831193726334,-0.8774488679686393,0.08104167502787549,0.5731786932944487,0.45033884740579155,0.5241161068143819,0.22927111963153143
1981-04-17,12.4,1,-0.877286082285383,0.08075369483137552,0.5725793977335617,0.4502409455920325,0.5241053749210394,0.22904775375563086,0.30304928635153333
1981-04-18,13.2,1,0.08028986909763938,0.5721396244724087,0.4496949670571401,0.5240035942134824,0.22903926486004866,0.3028148420203187,0.4997910642715377
1981-04-19,13.8,0,0.5713544595504713,0.44929314206215043,0.5234256254629932,0.2289529997276832,0.3028057923752964,0.49952707739281893,0.6473473977115415
1981-04-20,10.6,0,0.44858831193726334,0.5230010315083056,0.22850299183958125,0.3027156483491331,0.49951653241595645,0.6470612539221947,-0.1396197139684772
1981-04-21,9.0,0,0.5222480005051883,0.2281694737236854,0.30223365024543436,0.49941604467299877,0.647049587446452,-0.13978768756780754,-0.5331032698084863
1981-04-22,10.0,0,0.22760924623348888,0.30187736316984054,0.49884873932770857,0.6469413419158986,-0.13979337271618936,-0.5332121583128084,-0.2871760474084806
1981-04-23,9.8,1,0.3012689348014138,0.4984317350262536,0.6463100561394147,-0.13986024337956546,-0.5332148527975098,-0.28732186409718286,-0.3363614918884815
1981-04-24,11.5,0,0.49769477098254633,0.6458475139185639,-0.14015030018968339,-0.5332610360272972,-0.2873264277466845,-0.3364999229403078,0.08171478619152807
1981-04-25,8.9,0,0.6450141481183963,-0.14036997350708952,-0.5333804783542322,-0.28738554062246485,-0.3365041127568494,0.08151357722625559,-0.5576959920484867
1981-04-26,7.4,0,-0.14068919660613508,-0.533478717219916,-0.28761161700138915,-0.33656063970343114,0.08150620982955353,-0.5578011877343709,-0.9265868256484954
1981-04-27,9.9,0,-0.5335408689684005,-0.2877857523993994,-0.3367653892719576,0.08142770248478383,-0.5578036953025923,-0.9266366290578093,-0.31176876964848105
1981-04-28,9.3,0,-0.2880085737419846,-0.3369243453635025,0.08104167502787549,-0.5578485855677804,-0.9266363328788303,-0.3119108935187453,-0.4593251030884844
1981-04-29,9.9,0,-0.33711503278726757,0.08075369483137552,-0.5579573644895165,-0.9266618286750291,-0.3119152702517669,-0.4594450700481206,-0.31176876964848105
1981-04-30,7.4,0,0.08028986909763938,-0.5580480137019675,-0.926610656518781,-0.311973090162948,-0.45944832528226204,-0.3119108935187453,-0.9265868256484954
1981-05-01,8.6,1,-0.558094098491042,-0.9265874609327425,-0.31218850313667335,-0.45949838740584736,-0.3119152702517669,-0.9266366290578093,-0.6314741587684887
1981-05-02,11.9,1,-0.926392541330666,-0.312355048881451,-0.4596498199483791,-0.311973090162948,-0.9266363328788303,-0.6315682759990587,0.18008567515153046
1981-05-03,14.0,0,-0.31256180326462607,-0.4597708277737608,-0.31218850313667335,-0.9266618286750291,-0.63157022281784,0.17986969491250593,0.6965328421915424
1981-05-04,8.6,0,-0.45988118040047554,-0.312355048881451,-0.926610656518781,-0.6316112341892304,0.17986157984988377,0.6962393127653196,-0.6314741587684887
1981-05-05,10.0,1,-0.31256180326462607,-0.9265874609327425,-0.6316880228953695,0.1797779006467169,0.6962272724566169,-0.6315682759990587,-0.2871760474084806
1981-05-06,13.5,1,-0.926392541330666,-0.6317559031481227,0.1793492195690128,0.6961164409968649,-0.63157022281784,-0.28732186409718286,0.5735692309915396
1981-05-07,12.0,0,-0.631753787058967,0.17903088075958226,0.6954638284099832,-0.6316112341892304,-0.2873264277466845,0.5732941656575068,0.20467839739153096
1981-05-08,10.5,0,0.17850278718820586,0.694986106882667,-0.6316880228953695,-0.28738554062246485,0.5732830599312042,0.2044587243340684,-0.16421243620847767
1981-05-09,10.7,0,0.6941206071636793,-0.6317559031481227,-0.28761161700138915,0.5731786932944487,0.20445042235496622,-0.16437671698937004,-0.1150269917284767
1981-05-10,8.1,0,-0.631753787058967,-0.2877857523993994,0.5725793977335617,0.20436545018720004,-0.1643822152212718,-0.11519865814624508,-0.7544377699684915
1981-05-11,10.1,0,-0.2880085737419846,0.5721396244724087,0.20392610570429703,-0.1644477929200486,-0.11520453021110692,-0.7545134231068716,-0.26258332516848004
1981-05-12,10.6,0,0.5713544595504713,0.20360017724163382,-0.1647271863249676,-0.1152726938390823,-0.7545144353432527,-0.26273283467562036,-0.1396197139684772
1981-05-13,5.3,0,0.20305601671084736,-0.1649392699891411,-0.11557341405439915,-0.7545489818916465,-0.262737585241602,-0.13978768756780754,-1.4430339926885076
1981-05-14,6.6,0,-0.16524242612877657,-0.11580067702503795,-0.754572453571791,-0.26279799108198165,-0.13979337271618936,-1.4430062469106233,-1.1233286035685002
1981-05-15,8.5,1,-0.11613596708349355,-0.754602385558381,-0.2630347308661049,-0.13986024337956546,-1.4430020254855636,-1.12334886443031,-0.6560668810084892
1981-05-16,11.2,0,-0.7545199346721749,-0.2632164559173478,-0.14015030018968339,-1.4430003690251774,-1.1233470729194908,-0.6561573054206212,0.007936619471526173
1981-05-17,9.8,0,-0.263455344219343,-0.14036997350708952,-1.4427252653597518,-1.1233622249988953,-0.6561590653229225,0.0077464889615677275,-0.3363614918884815
1981-05-18,5.9,0,-0.14068919660613508,-1.4425426870558276,-1.1232257456010557,-0.6561987837297135,0.007739682314305756,-0.3364999229403078,-1.295477659248504
1981-05-19,3.2,0,-1.4420103613061397,-1.123141832789156,-0.6562649090306538,0.007665053863333917,-0.3365041127568494,-1.2954720703812477,-1.9594811597285196
1981-05-20,2.1,0,-1.1228183775117988,-0.6563251996301743,0.007311016622022392,-0.33656063970343114,-1.2954689704550684,-1.959375864763437,-2.230001104368526
1981-05-21,3.4,0,-0.6563070165816085,0.007045805385220361,-0.3367653892719576,-1.2954750717822778,-1.9593677180922968,-2.2298551884006255,-1.9102957152485185
1981-05-22,5.4,0,0.0066301805297144245,-0.3369243453635025,-1.2952639485480457,-1.9593389093753253,-2.2298449856482048,-1.9101978059203117,-1.418441270448507
1981-05-23,9.6,1,-0.33711503278726757,-1.2951269081635175,-1.958839874200722,-2.2298019543206413,-1.9101900330821318,-1.4184172174890606,-0.3855469363684829
1981-05-24,11.5,1,-1.2946909841702898,-1.9584979131789122,-2.2291856216888495,-1.9101638102943588,-1.418413182980481,-0.38567798178343315,0.08171478619152807
1981-05-25,12.3,1,-1.957628181281613,-2.2287601744814807,-1.9096861019301534,-1.4184128194846939,-0.3856817977670147,0.08151357722625559,0.27845656411153286
1981-05-26,12.6,0,-2.227713706030671,-1.909359320214809,-1.4181483792244673,-0.3857357387843979,0.08150620982955353,0.27822581259875623,0.35223473083153434
1981-05-27,11.0,1,-1.9085217222363298,-1.4179733905737757,-0.3859191615425265,0.08142770248478383,0.278216949870214,0.3519929008634437,-0.0412488250084748
1981-05-28,11.2,1,-1.4174571317834979,-0.38606293832760613,0.08104167502787549,0.27812809880864997,0.3519834773854613,-0.041431569881557224,0.007936619471526173
1981-05-29,11.4,1,-0.386221491832551,0.08075369483137552,0.2776567641101501,0.3518907474300994,-0.041438002695859136,0.0077464889615677275,0.05712206395152759
1981-05-30,11.8,1,0.08028986909763938,0.27730806668778896,0.3513874225160028,-0.041510045217632394,0.007739682314305756,0.05692454780469311,0.15549295291152998
1981-05-31,12.8,1,0.2767157052787723,0.3510159561339437,-0.04184275564854605,0.007665053863333917,0.056917367324471085,0.15528066549094344,0.40142017531153573
1981-06-01,11.6,0,0.35037539384669686,-0.04209278757888279,0.007311016622022392,0.05684015294430066,0.15527273734480132,0.4011709597065691,0.10630750843152856
1981-06-02,10.6,0,-0.042476278515568594,0.007045805385220361,0.056464788892591274,0.15519035110623372,0.40116116239562666,0.10610260664781807,-0.1396197139684772
1981-06-03,9.8,1,0.0066301805297144245,0.05618439834932394,0.1547723334337286,0.40106584651106614,0.10609505233463598,-0.13978768756780754,-0.3363614918884815
1981-06-04,11.2,0,0.05573663957499788,0.15446158427753068,0.4005411947865717,0.10601525202526697,-0.13979337271618936,-0.3364999229403078,0.007936619471526173
1981-06-05,5.7,0,0.15394955766556434,0.40015454909804726,0.10561856116315971,-0.13986024337956546,-0.3365041127568494,0.0077464889615677275,-1.3446631037285053
1981-06-06,7.1,0,0.3994818528919803,0.1053229913134271,-0.14015030018968339,-0.33656063970343114,0.007739682314305756,-1.3446501292243729,-1.0003649923684974
1981-06-07,2.5,0,0.10484309862028089,-0.14036997350708952,-0.3367653892719576,0.007665053863333917,-1.3446466554652334,-1.000403717322497,-2.131630215408524
1981-06-08,3.5,0,-0.14068919660613508,-0.3369243453635025,0.007311016622022392,-1.3446501708632443,-1.000402860394078,-2.131499070714375,-1.8857029930085178
1981-06-09,4.6,0,-0.33711503278726757,0.007045805385220361,-1.3444177208186143,-1.000424477296479,-2.1314896156278746,-1.8856087764987493,-1.6151830483685117
1981-06-10,11.0,0,0.0066301805297144245,-1.3442655011276208,-1.000341314924634,-2.1314517561587083,-1.8856011905770491,-1.6151294528615612,-0.0412488250084748
1981-06-11,5.7,0,-1.343797443215573,-1.0002953503788976,-2.1308780771477123,-1.8855762607538757,-1.6151239230211414,-0.041431569881557224,-1.3446631037285053
1981-06-12,7.7,0,-1.000052229898591,-2.130482988553274,-1.8851092157948692,-1.6151132158085602,-0.041438002695859136,-1.3446501292243729,-0.8528086589284938
1981-06-13,10.4,1,-2.1295007879401044,-1.8847900237327573,-1.614763468306742,-0.041510045217632394,-1.3446466554652334,-0.8528695407931217,-0.18880515844847817
1981-06-14,11.4,0,-1.8839684927136884,-1.6145277624301893,-0.04184275564854605,-1.3446501708632443,-0.8528698053635827,-0.1889657464109325,0.05712206395152759
1981-06-15,9.2,0,-1.613882967964631,-0.04209278757888279,-1.3444177208186143,-0.8528991800535793,-0.18897105772635425,0.05692454780469311,-0.4839178253284853
1981-06-16,6.1,0,-0.042476278515568594,-1.3442655011276208,-0.8528799981129281,-0.18903534246053177,0.056917367324471085,-0.4840340994696835,-1.2462922147685032
1981-06-17,2.7,0,-1.343797443215573,-0.8528795714865876,-0.18930407246025183,0.05684015294430066,-0.48403716778734496,-1.246294011538123,-2.082444770928522
1981-06-18,4.3,0,-0.8527328527627412,-0.18950856647119266,0.056464788892591274,-0.48408593694633095,-1.2462912854449033,-2.0823210118712496,-1.6889612150885134
1981-06-19,6.3,0,-0.1897956556514181,0.05618439834932394,-0.4842267060836638,-1.2462999727013113,-2.08231193061771,-1.6888965411262489,-1.1971067702885019
1981-06-20,3.8,0,0.05573663957499788,-0.48434012425581285,-1.2461101762774773,-2.082276657077742,-1.688890450536389,-1.1971159526949977,-1.8119248262885161
1981-06-21,4.4,0,-0.4844344099231175,-1.2459883151994142,-2.0817243048771434,-1.6888758644300097,-1.1971136004347382,-1.8118416882340618,-1.6643684928485127
1981-06-22,7.1,0,-1.2455845251250068,-2.0813443955891704,-1.6884941267125948,-1.1971248736203448,-1.8118346630618016,-1.6643075117046862,-1.0003649923684974
1981-06-23,4.8,0,-2.0803943288948212,-1.6882356518763442,-1.1969564040069085,-1.811813612132426,-1.6643016080313062,-1.000403717322497,-1.5659976038885104
1981-06-24,5.8,0,-1.6875426565325555,-1.196849722235311,-1.8113785573890164,-1.6642883148895264,-1.000402860394078,-1.565951394018436,-1.3200703814885046
1981-06-25,6.2,0,-1.1964780660797236,-1.8110821342866024,-1.6639172405773104,-1.000424477296479,-1.5659462380109763,-1.3200610998028104,-1.2216994925285023
1981-06-26,7.3,0,-1.8103088041457636,-1.6636663553942923,-1.000341314924634,-1.5659381167275936,-1.320057812960151,-1.2217049821165602,-0.9511795478884961
1981-06-27,9.2,0,-1.662989427009914,-1.0002953503788976,-1.5656096960361732,-1.320062621322761,-1.2217024429398207,-0.951225658479372,-0.4839178253284853
1981-06-28,10.2,0,-1.000052229898591,-1.5653891694660858,-1.3198408346833301,-1.221712423160828,-0.9512251753839129,-0.4840340994696835,-0.23799060292847957
1981-06-29,9.5,0,-1.5647765089193475,-1.3196962046455691,-1.221533290142193,-0.9512493782155125,-0.48403716778734496,-0.2381438052540579,-0.41013965860848345
1981-06-30,9.5,0,-1.3192442136929317,-1.2214190187173624,-0.9511875426540655,-0.48408593694633095,-0.2381487427365196,-0.41026701120499565,-0.41013965860848345
1981-07-01,10.7,0,-1.2210312956023652,-0.9511567574147943,-0.4842267060836638,-0.2382104415414985,-0.41027064027209714,-0.41026701120499565,-0.1150269917284767
1981-07-02,10.0,0,-0.9509457708533077,-0.48434012425581285,-0.23845784473082068,-0.410323288324881,-0.41027064027209714,-0.11519865814624508,-0.2871760474084806
1981-07-03,6.5,0,-0.4844344099231175,-0.23864715943529624,-0.41049604767781067,-0.410323288324881,-0.11520453021110692,-0.28732186409718286,-1.1479213258085006
1981-07-04,7.0,0,-0.23890211469670153,-0.4106322348096577,-0.41049604767781067,-0.1152726938390823,-0.2873264277466845,-1.1479378938518725,-1.0249577146084978
